id,diverse_1994,diverse_2016,total_1994,total_2016
0620640,1,1,5759,3864
0620670,0,1,1728,1475
0620700,0,1,147,86
0620730,1,1,519,1373
0620760,1,0,530,334
0620790,0,1,4935,5038
0620850,0,-1,2624,3075
0620880,1,1,12883,14001
0620910,0,1,899,1518
0621000,0,1,10718,11114
0621060,0,1,1053,798
0621090,0,1,348,298
0621150,1,0,900,700
0621180,-1,0,147,143
0621210,1,0,4875,5507
0621240,0,0,464,401
0621270,0,0,464,463
0621330,1,1,4317,3790
0621360,1,1,2626,3009
0621400,1,1,1756,1858
0621420,-1,-1,5928,5112
0621450,0,-1,2414,3466
0621480,0,0,197,62
0621540,0,1,193,52
0621570,1,1,267,573
0621600,1,1,2520,7721
0621660,0,0,13,9
0621690,1,1,8662,8861
0621810,1,1,2238,2163
0621870,0,-1,3294,4048
0621900,0,0,107,22
0621930,1,-1,4515,4452
0621960,0,1,27,11
0621990,1,1,2074,1770
0622050,1,1,1613,1756
0622110,0,1,11389,12650
0622170,1,0,2252,2522
0622230,1,1,25144,27889
0622320,0,1,169,106
0622350,-1,1,647,507
0622380,0,1,900,1380
0622410,1,1,10888,9538
0622440,1,1,498,299
0622500,1,1,78127,74389
0622560,0,0,1791,2490
0622590,1,1,7794,9891
0622650,0,1,3326,4522
0622710,1,0,632631,449387
0622740,1,0,5420,10371
0622800,0,1,2456,3357
0622830,0,1,2489,3261
0622860,1,1,663,591
0622890,-1,-1,2043,1645
0622920,0,1,248,146
0622950,-1,-1,453,567
0623010,1,1,2944,3152
0623040,0,1,325,264
0623080,1,1,10054,10531
0623130,1,-1,380,520
0623160,0,-1,15216,14086
0623340,1,0,15184,19614
0623430,1,1,5465,6277
0623460,1,1,109,136
0623530,0,1,1118,1202
0623550,1,1,68,47
0623610,1,1,14642,22973
0623700,0,1,216,288
0623730,-1,1,10,12
0623760,1,1,212,292
0623800,0,1,116,165
0623820,1,1,471,291
0623940,0,1,2720,1660
0623970,0,1,766,833
0624000,0,1,1488,429
0624030,0,1,3993,4027
0624090,1,1,10737,8985
0624150,1,1,408,326
0624180,1,0,535,1389
0624210,0,1,203,66
0624230,0,-1,2351,3505
0624300,0,1,1597,1151
0624330,-1,0,49,77
0624360,0,1,790,859
0624390,0,0,516,488
0624480,-1,0,976,490
0624500,1,1,9233,10138
0624540,1,1,3854,10092
0624570,0,1,1855,2998
0624600,1,1,11460,10891
0624630,1,1,267,175
0624660,1,1,8344,9916
0624690,1,1,81,78
0624720,1,1,378,611
0624750,-1,1,1604,1437
0624780,-1,0,149,85
0624870,0,0,2175,3126
0624900,1,1,2292,2432
0624930,-1,0,194,251
0625110,1,1,89,126
0625130,1,1,18195,15295
0625150,1,1,11922,14428
0625190,0,1,1237,834
0625230,1,1,3093,2735
0625290,1,-1,207,170
0625320,1,1,5704,5509
0625350,0,-1,389,440
0625380,0,1,333,175
0625410,0,1,207,90
0625470,0,-1,32022,26966
0625500,0,0,466,413
0625530,1,1,11529,9688
0625650,-1,0,128,27
0625690,1,1,6177,6338
0625740,0,1,1781,1895
0625770,1,1,4208,4775
0625800,1,1,31616,32516
0625830,1,1,8795,8355
0625860,1,1,10078,8315
0625980,0,1,1885,1080
0626040,-1,0,1017,580
0626070,1,0,158,118
0626100,1,1,1848,1513
0626130,0,1,34,16
0626190,0,-1,9147,7044
0626220,1,1,2779,2555
0626280,1,1,3169,5120
0626310,1,1,2796,4002
0626340,-1,1,80,106
0626370,1,1,34410,30656
0626400,1,1,2640,1738
0626430,1,1,86,90
0626460,1,1,116,157
0626490,0,1,2770,1881
0626640,1,1,15022,16127
0626670,1,0,6139,5407
0626760,1,1,1564,929
0626820,-1,0,1869,782
0626880,-1,0,4095,2262
0626910,1,1,13278,11574
0626970,0,0,217,199
0627030,0,1,215,29
0627040,0,1,146,76
0627060,1,1,7233,5713
0627120,-1,0,329,143
0627180,1,1,4958,6705
0627200,1,0,1949,2966
0627240,1,1,17821,21133
0627300,0,1,68,43
0627450,-1,1,1245,4096
0627480,1,1,609,754
0627510,-1,0,278,263
0627590,1,0,5135,4376
0627690,1,0,20340,18094
0627720,0,1,8016,7432
0627750,1,1,108,146
0627780,1,0,1284,1516
0627810,1,1,12095,10322
0627840,0,1,546,77
0627850,-1,1,2712,4314
0627870,-1,0,108,64
0627900,1,1,304,564
0627930,0,1,317,402
0628050,1,1,51668,35463
0628080,1,1,3751,5013
0628140,1,1,9075,8461
0628170,1,0,2407,2641
0628250,1,1,18941,18312
0628270,0,1,3987,2415
0628320,0,1,2264,341
0628470,1,0,23132,20368
0628530,1,1,335,300
0628650,1,1,26711,25834
0628680,1,1,445,892
0628710,1,1,4438,4490
0628830,0,-1,78,14
0628860,0,1,2259,2538
0628950,1,0,150,105
0629100,1,1,3710,2418
0629130,0,1,2330,2016
0629160,1,1,138,112
0629190,1,1,144,84
0629220,0,-1,13216,16809
0629270,1,0,12510,15746
0629280,-1,0,907,610
0629340,0,1,65,106
0629370,0,1,2326,2055
0629400,1,0,460,399
0629430,0,1,670,526
0629490,1,0,17385,18095
0629540,1,1,1259,1237
0629550,1,0,16743,21603
0629580,1,1,17135,17260
0629610,1,1,8510,12219
0629640,1,1,4001,2990
0629670,1,0,446,535
0629700,1,1,8736,11334
0629770,1,-1,15,6
0629790,1,1,136,86
0629820,-1,0,5354,3307
0629850,1,0,14352,15091
0629910,-1,-1,2569,3388
0629940,1,1,22027,16580
0630030,1,1,3419,5904
0630090,0,0,112,36
0630180,1,0,4017,5029
0630210,1,1,3992,9433
0630230,0,1,2440,1573
0630250,0,1,4648,4576
0630330,1,1,2517,2617
0630360,1,1,1031,1468
0630390,-1,-1,113,96
0630450,0,1,1508,345
0630480,-1,1,736,303
0630520,0,1,181,66
0630600,1,1,8986,11233
0630630,1,-1,913,1106
0630660,1,1,23206,25214
0630720,-1,0,1541,721
0630750,-1,0,4498,3891
0630780,0,1,1515,1290
0630810,1,1,119,124
0630840,-1,-1,927,807
0630870,0,1,140,200
0630900,0,0,158,194
0630930,-1,0,2265,1178
0630990,1,1,6892,6517
0631020,0,1,99,99
0631050,1,0,459,474
0631170,0,1,3851,1791
0631180,1,1,76,1272
0631230,0,1,206,145
0631290,-1,0,1207,686
0631320,1,0,30046,23115
0631350,1,-1,188,196
0631380,0,1,107,58
0631400,0,1,474,270
0631470,-1,1,601,627
0631530,1,1,29152,35651
0631620,1,1,264,169
0631680,0,-1,291,272
0631710,0,1,6568,4911
0631740,-1,1,610,641
0631830,-1,1,37,7
0631860,1,0,4542,2686
0631920,0,1,103,83
0631980,0,1,2422,2047
0632010,0,1,2132,1527
0632040,0,1,3368,2943
0632070,1,1,17540,20641
0632130,1,1,8407,7712
0632160,0,0,922,1526
0632250,-1,0,198,151
0632270,0,-1,2285,2609
0632310,-1,1,2783,3716
0632340,-1,1,12,13
0632370,1,0,23068,25339
0632400,0,1,168,242
0632430,-1,-1,673,623
0632550,1,1,31579,27772
0632610,0,1,5900,3472
0632640,0,1,2729,1259
0632710,0,1,623,1033
0632730,0,1,343,332
0632760,0,0,2780,5140
0632880,1,1,2293,3140
0633110,1,1,2402,1904
0633150,1,1,34662,40746
0633210,1,1,87,88
0633240,1,1,1867,2188
0633270,1,1,264,370
0633390,1,1,979,3832
0633480,0,1,2998,5619
0633510,1,-1,1125,1508
0633570,1,1,3043,2511
0633600,0,1,5173,10536
0633630,0,1,4683,9924
0633660,-1,0,392,382
0633690,0,1,132,138
0633720,1,1,430,374
0633750,1,1,18324,13567
0633840,1,1,49282,39535
0633860,1,1,28887,26394
0633900,1,1,1940,2412
0633930,1,-1,8512,9023
0633980,1,0,9943,14486
0634050,1,1,293,157
0634080,1,-1,127,97
0634140,1,1,2206,2915
0634170,1,0,44250,48200
0634230,1,1,2726,2659
0634290,0,1,2355,860
0634320,1,1,128555,104242
0634380,0,1,7701,12788
0634410,1,1,61340,50443
0634425,1,1,4012,5198
0634440,1,1,4543,9582
0634590,1,1,31097,29678
0634620,0,1,47080,39130
0634680,1,1,6889,8474
0634710,1,1,9716,10333
0634740,-1,0,4162,2343
0634770,-1,0,128,68
0634800,0,1,8175,7501
0634860,1,1,2895,3063
0634880,1,1,10519,20642
0634920,1,1,10164,11957
0634980,1,1,8071,8485
0635010,0,1,493,612
0635040,1,1,268,553
0635070,1,1,860,685
0635090,1,1,3053,4758
0635110,1,1,1731,2449
0635130,0,1,17912,32092
0635220,-1,-1,3842,4811
0635250,1,1,7510,9948
0635310,0,-1,48870,48770
0635430,1,1,13689,15008
0635490,1,1,37,56
0635590,1,1,3457,2082
0635600,1,1,5309,4147
0635670,1,0,4880,7488
0635700,1,1,10210,10680
0635790,1,0,2170,3519
0635810,1,1,5101,4047
0635830,1,1,10904,10677
0635850,0,1,929,939
0635880,0,1,8110,6723
0635910,1,1,1939,1902
0635940,1,1,97,94
0635970,0,1,6717,9896
0636000,1,1,288,161
0636030,1,1,2183,2323
0636100,-1,1,382,211
0636180,0,1,1365,537
0636210,1,0,480,335
0636240,-1,1,54,19
0636270,1,-1,5249,6240
0636330,0,-1,161,226
0636360,1,1,350,41
0636390,1,1,6689,8525
0636420,-1,1,429,180
0636450,1,1,340,310
0636570,0,0,279,151
0636600,0,1,4562,4006
0636660,0,1,131,38
0636670,1,1,917,515
0636780,-1,0,844,374
0636800,0,1,6877,4926
0636805,0,1,2366,1279
0636810,-1,-1,27,11
0636820,1,1,2864,2103
0636840,1,1,18284,16710
0636940,0,1,967,526
0636960,1,1,126,76
0636970,0,1,5711,7411
0636972,1,1,6730,9825
0636990,0,1,2146,3012
0637050,-1,-1,1915,4828
0637110,1,1,591,591
0637140,1,1,297,259
0637200,0,1,4981,4042
0637230,0,1,970,728
0637260,-1,1,1544,973
0637290,0,1,2404,1981
0637320,-1,0,708,494
0637350,0,1,609,416
0637380,1,0,9893,5566
0637470,0,1,396,241
0637500,1,1,3653,4767
0637530,1,1,9948,8757
0637560,0,-1,3789,2913
0637590,0,0,1652,735
0637620,1,1,3167,3238
0637630,1,0,198,101
0637650,1,1,205,236
0637680,0,1,45,35
0637710,1,1,737,973
0637770,-1,1,409,317
0637830,1,1,1698,1198
0637890,-1,1,2519,3130
0637950,1,1,3407,3451
0638010,1,1,34020,34183
0638040,-1,-1,158,145
0638070,0,1,192,96
0638130,1,0,712,811
0638220,0,1,4173,5370
0638250,-1,1,479,402
0638280,0,1,687,416
0638340,1,1,427,821
0638430,1,-1,542,355
0638460,1,1,5785,6534
0638520,0,1,293,116
0638550,0,1,1341,1096
0638610,0,1,558,736
0638640,1,0,28867,38492
0638670,0,1,6314,8102
0638700,0,1,2114,2216
0638730,0,1,975,968
0638770,0,1,4628,3880
0638790,0,1,2878,4478
0638880,0,1,5066,4333
0638980,1,1,4954,5825
0639000,0,1,1646,2275
0639060,0,-1,889,914
0639180,1,1,1501,1474
0639210,0,1,278,140
0639300,1,-1,481,564
0639420,1,1,22015,23446
0639600,0,-1,271,216
0639630,1,1,4255,5462
0639690,0,1,106,124
0639720,0,1,240,198
0639750,-1,-1,46,14
0639840,0,1,583,270
0639870,1,0,7065,9546
0639930,1,1,3791,5114
0639940,1,0,781,441
0640150,1,1,12825,23834
0640200,0,0,825,254
0640230,0,1,888,427
0640260,0,1,189,166
0640300,1,1,6667,5678
0640320,0,1,4724,5748
0640380,-1,-1,534,115
0640410,0,0,27,12
0640590,1,1,13809,10866
0640650,0,-1,1183,1116
0640680,-1,1,1207,592
0640710,1,0,236,205
0640740,1,1,19398,12589
0640800,0,1,198,175
0640980,1,1,15927,16511
0641040,1,1,7602,12323
0641130,-1,-1,801,726
0641160,1,1,23615,27234
0641190,1,1,23181,19526
0641220,1,1,161,98
0641250,0,1,3057,3582
0641280,1,1,13423,14473
0641400,0,-1,2562,3610
0641430,1,-1,1222,1716
0641460,1,0,501,428
0641580,1,1,5411,7528
0641610,0,1,839,888
0641790,0,1,334,909
0641820,1,0,225,240
0641880,1,1,1382,2866
0641980,1,1,576,269
0642000,1,0,8398,8757
0642060,1,0,331,376
0642120,1,1,5681,9301
0642140,0,1,3843,6780
0642150,1,1,8657,9328
0642180,0,-1,504,380
0642210,-1,-1,429,221
0642270,0,1,149,179
0642300,0,0,574,185
0642330,1,1,1888,1238
0642350,1,1,579,734
0642420,0,1,40,27
0642450,0,-1,6290,6053
0642480,1,0,9807,11221
0642510,0,1,11622,21764
0642540,1,-1,932,1362
0642560,0,1,2587,1448
0642580,0,1,614,392
0642600,-1,1,46,39
0642630,1,-1,41,19
0642710,1,1,2105,1405
0642750,0,0,207,233
0642810,1,1,2135,1304
0642900,1,0,50,142
0642930,1,1,1896,1499
0642960,1,0,1603,1942
0643080,1,1,8796,9625
0643140,0,1,447,400
0643170,-1,-1,663,436
0643200,1,1,1257,1063
0643380,0,1,1387,952
0643410,0,1,940,603
0643470,1,1,10407,12334
0643560,0,1,7682,8074
0684500,1,1,21944,33120
0691134,-1,-1,1908,1701
0691135,1,1,7806,19429
0691136,1,1,1215,1118
0691137,-1,0,680,297
0800001,-1,0,366,194
0801920,0,1,13529,21395
0801950,1,0,6280,7228
0801980,-1,1,78,5
0802010,1,1,178,124
0802040,0,0,489,378
0802070,1,1,2490,2280
0802130,0,-1,446,212
0802190,0,1,1331,1568
0802220,-1,1,138,97
0802260,-1,0,250,198
0802280,-1,0,1197,1563
0802310,1,1,863,853
0802340,1,1,27421,37128
0802370,-1,0,1510,989
0802400,0,0,938,1381
0802430,-1,1,1023,1089
0802460,-1,1,124,110
0802490,0,1,24658,28634
0802520,0,1,56,65
0802550,-1,0,89,181
0802580,1,1,4304,12963
0802610,1,1,1490,1543
0802640,-1,0,859,960
0802670,0,1,841,775
0802700,-1,0,419,531
0802730,-1,0,479,442
0802760,-1,0,92,39
0802790,-1,0,3935,3349
0802850,0,0,746,618
0802880,-1,1,254,216
0802910,0,1,34714,53555
0802940,-1,1,2907,3886
0803000,-1,0,1393,714
0803030,0,0,565,305
0803060,1,1,32539,24690
0803090,1,1,3356,2505
0803120,-1,0,302,200
0803150,-1,-1,116,81
0803180,-1,0,498,374
0803210,1,1,614,437
0803240,-1,-1,157,190
0803270,-1,1,182,196
0803300,1,1,753,439
0803330,0,1,4564,4494
0803360,1,1,62690,69696
0803390,0,0,646,733
0803420,0,-1,332,273
0803450,-1,0,19607,52445
0803480,0,1,4492,4629
0803510,-1,0,307,192
0803540,1,1,3515,6139
0803600,0,1,1289,1878
0803630,-1,0,36,231
0803690,-1,0,212,213
0803720,-1,0,1832,1995
0803750,0,1,604,1043
0803780,0,1,4650,2482
0803810,-1,1,1399,1117
0803840,-1,0,535,517
0803870,0,1,3269,13157
0803930,-1,0,185,203
0803960,0,0,1855,1318
0803990,0,1,21183,26722
0804020,1,1,2583,2388
0804050,1,1,2963,3171
0804080,1,1,4437,8078
0804110,0,1,462,396
0804140,1,0,326,267
0804200,1,1,1866,2004
0804230,-1,0,349,435
0804260,0,1,4443,5382
0804290,1,0,316,217
0804320,-1,0,1093,1243
0804350,0,1,18381,14685
0804380,-1,1,600,1180
0804410,1,1,12931,16095
0804440,-1,0,115,77
0804470,-1,0,1676,2015
0804500,0,1,130,270
0804530,1,1,10753,9432
0804560,-1,0,310,329
0804590,-1,0,520,416
0804620,-1,0,38,111
0804650,1,1,324,354
0804680,1,1,375,308
0804710,0,1,642,568
0804740,-1,-1,256,187
0804770,1,1,1040,869
0804800,0,1,83699,75478
0804830,1,1,1230,3426
0804860,0,1,336,286
0804890,0,-1,83,46
0804920,0,1,1343,2180
0804950,1,1,975,1108
0804980,0,-1,90,54
0805010,-1,0,273,277
0805040,0,0,145,126
0805070,-1,1,539,423
0805100,1,1,1214,921
0805130,1,1,1929,1355
0805160,0,1,273,220
0805190,1,1,1176,1033
0805220,1,1,2016,1451
0805250,1,1,738,524
0805280,-1,0,601,479
0805310,-1,1,15751,14449
0805340,-1,0,74,115
0805370,0,1,16482,28597
0805400,-1,1,13137,14925
0805460,0,1,576,501
0805490,-1,0,1368,1488
0805520,1,1,289,129
0805550,1,0,4898,6381
0805580,0,-1,284,272
0805610,-1,0,806,538
0805640,-1,0,278,306
0805670,0,1,234,300
0805700,0,1,170,110
0805730,-1,1,2847,2219
0805760,1,1,1424,1027
0805790,0,1,5078,5819
0805820,-1,0,3375,5556
0805850,-1,-1,614,233
0805880,-1,0,337,243
0805910,-1,-1,437,353
0805940,-1,0,199,242
0805970,-1,0,235,189
0806000,0,0,162,119
0806030,-1,-1,145,160
0806060,-1,0,396,580
0806090,-1,0,94,45
0806120,1,1,18001,15806
0806150,1,1,4659,8635
0806180,-1,-1,811,536
0806210,-1,0,274,334
0806240,0,1,3012,3590
0806270,1,1,1219,837
0806300,1,0,200,132
0806330,0,0,1347,1193
0806360,-1,-1,388,215
0806390,1,1,342,393
0806420,0,1,323,297
0806450,0,1,403,259
0806480,1,1,8279,9383
0806510,-1,0,135,104
0806540,1,0,1983,1412
0806570,0,1,93,80
0806600,-1,0,339,306
0806630,-1,0,389,322
0806660,-1,0,1899,2458
0806690,0,1,2764,2284
0806720,-1,-1,128,217
0806750,-1,0,475,962
0806780,-1,0,308,213
0806810,-1,1,2157,1838
0806840,0,1,358,366
0806870,-1,0,449,900
0806900,0,1,22984,35142
0806930,-1,0,85,63
0806960,1,1,1653,1040
0806990,0,1,71,42
0807050,0,0,325,192
0807080,1,1,866,562
0807110,0,0,282,167
0807140,0,0,112,230
0807200,-1,-1,410,373
0807230,1,0,11441,9370
0807260,1,1,180,198
0807290,0,1,584,573
0807320,-1,1,341,268
0807350,0,0,1890,3554
0807380,-1,0,2894,2480
0807410,-1,0,121,113
0900005,-1,0,935,1137
0900030,-1,-1,282,225
0900060,1,1,2349,2302
0900090,-1,0,518,406
0900120,-1,1,2207,3275
0900150,-1,-1,344,251
0900210,-1,0,2965,2791
0900240,-1,0,490,356
0900270,-1,1,3115,2972
0900330,0,1,2448,2143
0900360,-1,0,831,814
0900390,-1,0,249,208
0900420,-1,0,3562,2921
0900450,1,1,20878,20981
0900510,0,1,8337,7725
0900540,-1,0,2527,2665
0900570,-1,0,929,853
0900630,-1,-1,135,73
0900660,-1,0,727,466
0900690,-1,0,1339,1613
0900720,-1,0,216,158
0900750,-1,0,4496,4312
0900780,-1,0,349,206
0900810,-1,0,2239,1787
0900840,-1,0,2262,2460
0900870,-1,0,139,78
0900900,-1,-1,629,424
0900930,-1,0,159,72
0900960,-1,0,1862,1606
0900990,0,1,1754,1989
0901020,1,1,8745,11266
0901050,-1,0,2957,4801
0901080,-1,0,393,283
0901110,0,1,1391,1366
0901170,-1,0,756,856
0901200,-1,-1,1221,1026
0901230,-1,-1,1943,1868
0901260,1,1,6626,6149
0901290,-1,1,3722,2971
0901320,-1,0,2701,2738
0901350,0,1,1431,1036
0901380,-1,0,148,143
0901410,-1,0,790,881
0901440,-1,0,2008,2644
0901470,-1,1,6645,5185
0901500,-1,0,498,368
0901530,-1,0,7018,9945
0901560,0,1,3480,4058
0901590,-1,0,203,162
0901620,0,1,5144,5933
0901680,-1,0,1640,1874
0901710,0,1,7155,8926
0901740,-1,0,2067,1825
0901770,0,1,6120,4396
0901800,-1,0,3488,3387
0901860,1,1,6173,5377
0901890,-1,-1,176,105
0901920,1,1,24104,19968
0901950,-1,-1,310,189
0902010,-1,0,924,705
0902040,-1,0,291,235
0902070,-1,0,3038,1678
0902130,-1,0,1420,1011
0902160,0,1,3181,2366
0902190,-1,0,535,393
0902220,-1,-1,1204,936
0902280,-1,0,2834,2885
0902310,0,1,7509,6096
0902340,0,1,1291,1214
0902370,-1,0,643,535
0902400,1,1,8226,7837
0902490,1,1,4556,4514
0902520,-1,0,6789,5836
0902550,-1,0,3469,3170
0902580,-1,1,2794,2177
0902640,-1,1,5505,4253
0902670,1,1,8743,9683
0902700,-1,0,2897,4241
0902730,-1,0,2498,2374
0902760,-1,-1,617,443
0902790,1,1,18483,20656
0902820,1,1,2932,3506
0902850,-1,0,4528,4186
0902880,-1,1,3925,4050
0902910,-1,0,3821,4447
0902940,-1,-1,180,102
0902970,-1,0,2279,1831
0903000,-1,0,449,278
0903030,-1,0,3257,3129
0903060,-1,0,912,730
0903090,1,1,10182,11412
0903120,0,1,4318,3476
0903180,-1,0,1267,1311
0903210,-1,0,1211,1165
0903240,-1,0,1309,1924
0903270,-1,0,2901,2273
0903300,-1,1,2524,2347
0903330,-1,0,1925,1485
0903360,-1,-1,477,375
0903390,-1,0,1223,1330
0903420,-1,0,512,425
0903480,-1,0,1432,1167
0903510,-1,0,1069,936
0903515,-1,-1,1033,972
0903520,-1,-1,2265,2352
0903530,-1,0,997,707
0903535,-1,0,1760,1714
0903536,-1,-1,1950,1756
0903537,-1,0,3425,3688
0903538,-1,0,1707,2189
0903539,-1,-1,2049,2099
0903540,-1,0,1398,1301
0903570,-1,0,340,246
0903600,-1,0,486,412
0903630,-1,-1,774,939
0903660,-1,0,1844,2222
0903720,-1,-1,915,1031
0903750,-1,-1,1161,1539
0903780,-1,0,630,952
0903810,-1,0,3837,4933
0903840,0,1,2168,2605
0903900,-1,0,512,402
0903930,-1,0,440,280
0903960,-1,0,165,116
0903990,-1,0,2464,2149
0904020,-1,-1,296,150
0904050,-1,1,5210,4751
0904080,-1,-1,330,313
0904110,-1,0,4200,4111
0904140,-1,-1,1456,1415
0904170,-1,1,4190,4151
0904230,-1,0,6363,6424
0904260,-1,1,364,336
0904290,-1,0,1915,1507
0904320,1,1,13492,15826
0904350,-1,0,395,424
0904380,-1,0,2209,2072
0904440,0,1,6537,6674
0904470,-1,0,1920,2271
0904500,-1,-1,1163,895
0904530,-1,0,1445,1004
0904560,-1,-1,2245,2453
0904590,-1,1,4762,4075
0904620,-1,0,5207,6635
0904650,-1,-1,73,68
0904680,0,1,4223,3182
0904710,-1,0,302,279
0904740,-1,1,6729,5831
0904830,1,1,14220,18083
0904860,-1,0,2596,2503
0904890,-1,0,3430,2761
0904920,0,1,8326,9567
0904950,1,1,7140,5619
0904980,-1,0,796,762
0905010,-1,0,1612,2362
0905040,-1,0,3661,5213
0905070,-1,1,3019,3550
0905100,-1,-1,663,426
0905130,-1,0,2996,4048
0905160,-1,0,1241,536
0905190,1,1,3443,3287
0905220,1,1,4392,3140
0905250,-1,1,1779,1520
0905280,-1,0,2717,2273
0905310,-1,1,847,774
0905370,-1,-1,869,838
1000080,0,1,3348,10644
1000170,1,1,4035,5110
1000180,1,1,6604,7425
1000190,1,1,6272,6369
1000200,1,1,19417,14318
1000230,1,1,10206,9691
1000270,0,1,647,1303
1000680,1,1,6961,10204
1000790,0,1,3478,3736
1000810,1,1,2118,2362
1001080,1,1,3763,3969
1001240,1,1,11335,10243
1001300,1,1,14917,14565
1001530,1,1,3598,3501
1001620,0,1,3136,5378
1001850,1,1,1736,2507
1100030,0,1,80450,47269
1200030,1,1,28317,27047
1200060,0,0,4647,5004
1200090,0,1,24802,22782
1200120,0,1,4116,3195
1200150,0,1,65680,67255
1200180,1,1,199287,218485
1200210,0,0,2288,2147
1200240,0,1,15092,14913
1200270,-1,0,14807,14830
1200300,0,1,23839,35751
1200330,1,1,28470,42830
1200360,1,1,10394,9511
1200390,1,1,326848,291737
1200420,1,1,4732,4821
1200450,0,0,2751,2070
1200480,1,1,121208,112463
1200510,1,1,44641,38347
1200540,0,1,6357,11924
1200570,0,0,1631,957
1200600,0,1,8625,4795
1200630,-1,0,2373,2745
1200660,1,1,1091,1399
1200690,0,0,2264,1952
1200720,1,1,2380,1672
1200750,1,1,5772,5242
1200780,1,1,6754,7343
1200810,0,1,14842,21666
1200840,1,1,10462,12244
1200870,1,1,147916,193390
1200900,-1,0,3699,3272
1200930,0,1,13163,15383
1200960,1,1,8594,6455
1200990,1,1,2722,697
1201020,0,1,1033,1262
1201050,0,1,23617,36811
1201080,1,1,50283,79226
1201110,1,1,30494,31202
1201140,0,1,6355,5261
1201170,0,0,1716,1326
1201200,1,1,3359,2166
1201230,1,1,33145,41412
1201260,1,1,34532,41339
1201290,0,1,17176,18378
1201320,1,1,9380,7380
1201350,0,0,9828,11525
1201380,0,1,29029,28826
1201410,1,1,7832,6146
1201440,1,1,120514,185162
1201470,1,1,24231,50425
1201500,1,1,129822,169882
1201530,0,1,40114,67850
1201560,0,1,114053,93717
1201590,1,1,72477,85954
1201620,1,1,12792,10544
1201650,-1,0,18972,27100
1201680,0,1,31281,33716
1201710,1,1,53340,65599
1201740,0,0,14559,37724
1201770,1,1,26144,36399
1201800,1,1,5632,5354
1201830,0,1,5577,5980
1201860,1,1,3755,2808
1201890,0,0,2094,2317
1201920,0,1,56100,59989
1201950,0,0,4059,4989
1201980,0,0,5130,8517
1202010,0,1,3544,3149
1300001,1,1,11078,12332
1300060,1,1,3470,3613
1300090,1,1,1469,1736
1300120,-1,1,59560,43242
1300150,1,1,2166,2114
1300180,0,1,391,301
1300210,1,1,6491,5506
1300240,-1,0,1751,2781
1300290,0,1,6601,13568
1300330,-1,1,9322,13768
1300360,1,1,3670,3252
1300390,0,0,2866,3086
1300420,1,0,24878,22532
1300440,1,1,2159,2516
1300480,-1,-1,2674,3496
1300510,-1,0,1263,2278
1300540,1,1,2683,2129
1300570,0,1,4842,8941
1300600,1,1,1665,4597
1300630,1,1,8014,10547
1300660,1,1,4791,4283
1300690,1,1,3000,3444
1300720,0,1,2113,4081
1300750,1,-1,1195,641
1300780,1,1,8109,9199
1300810,1,1,1635,2193
1300840,0,1,10703,14904
1300870,1,1,3515,5053
1300900,0,1,2964,4402
1300930,-1,0,8276,10690
1300990,1,1,1998,1689
1301020,1,1,35442,36395
1301050,1,1,426,847
1301080,0,0,2937,2750
1301110,-1,1,19701,41916
1301140,-1,-1,1276,1300
1301170,1,1,11094,13447
1301200,0,-1,389,227
1301230,1,1,39149,54345
1301260,1,1,1425,1387
1301290,0,1,80479,108523
1301350,1,1,6890,7704
1301380,1,1,7973,9697
1301410,0,1,16928,26914
1301440,0,1,1090,1585
1301470,1,1,2858,3243
1301500,1,1,12694,22567
1301530,1,1,1868,1665
1301560,1,1,4600,4183
1301590,-1,-1,2353,2190
1301620,1,1,4236,8148
1301650,-1,0,2025,3437
1301680,1,1,2683,5230
1301710,1,1,5970,5253
1301740,1,1,83722,93523
1301770,1,1,3355,3186
1301800,0,1,1731,1325
1301830,1,0,18085,14508
1301860,0,1,15011,25483
1301870,1,-1,3867,2512
1301890,1,1,4970,6484
1301920,1,1,2662,2158
1301950,0,1,660,823
1301980,0,1,6762,11988
1302010,1,1,3949,3083
1302040,1,1,4952,4392
1302070,1,1,1885,1857
1302100,-1,-1,3002,2923
1302130,0,1,16016,20115
1302190,-1,0,9673,9949
1302220,-1,1,9237,46174
1302250,0,0,3254,3700
1302280,1,1,53143,88386
1302310,1,1,3118,7964
1302340,-1,1,2995,4175
1302370,0,0,496,588
1302400,1,1,11133,13331
1302430,-1,0,4925,6677
1302460,1,1,4645,3495
1302490,0,1,2545,1299
1302520,1,1,10367,10305
1302550,0,1,80220,175944
1302580,-1,1,5355,6883
1302610,0,1,16067,27229
1302640,-1,-1,1995,953
1302670,-1,-1,3149,3484
1302700,1,1,3352,5275
1302730,1,1,3263,3480
1302790,0,0,1818,2054
1302820,0,1,14306,40871
1302880,1,1,18391,29003
1302910,1,1,1862,1760
1302940,-1,1,4300,7568
1302970,1,1,1775,2422
1303000,0,1,2632,3143
1303030,0,0,1058,3620
1303060,0,1,3752,2685
1303090,1,1,1736,1172
1303120,1,1,1529,1166
1303150,1,1,4193,5370
1303210,1,1,2394,2736
1303240,1,1,1335,1773
1303270,0,1,4666,6447
1303300,1,1,10442,10020
1303330,1,1,1482,1193
1303360,1,1,1446,3582
1303390,0,1,8062,10681
1303420,-1,0,2794,3822
1303450,0,0,2593,1437
1303480,0,1,4138,4903
1303510,1,1,5963,8915
